time,amp
4.51953125,3.099392949
4.5234375,2.163616675
4.52734375,0.409532068
4.53125,0.337902975
4.53515625,1.15209371
4.5390625,1.939394398
4.54296875,3.681244297
4.546875,5.36855402
4.55078125,3.010343775
4.5546875,2.472166644
4.55859375,0.098461124
4.5625,0.878738846
4.56640625,-0.427063472
4.5703125,1.119681421
4.57421875,1.449274895
4.578125,2.463570856
4.58203125,1.64120871
4.5859375,0.547316489
4.58984375,1.433280571
4.59375,-1.188679569
4.59765625,-0.300996076
4.6015625,2.535317767
4.60546875,1.168097839
4.609375,2.605534476
4.61328125,0.982075968
4.6171875,1.029862423
4.62109375,-0.75357561
4.625,-1.294666837
4.62890625,-1.750751575
4.6328125,-0.635466017
4.63671875,0.979349906
4.640625,-1.102091654
4.64453125,-1.208570136
4.6484375,-0.974564649
4.65234375,-2.65747859
4.65625,-2.784263609
4.66015625,-3.016016832
4.6640625,-1.519236245
4.66796875,-0.131319396
4.671875,0.047903204
4.67578125,-0.61003622
4.6796875,-1.586021801
4.68359375,-3.222840653
4.6875,-2.489411315
4.69140625,-3.792037939
4.6953125,-1.191350453
4.69921875,-1.694037341
4.703125,-2.03804101
4.70703125,-1.971801612
4.7109375,-1.996396869
4.71484375,-2.867854305
4.71875,-3.727207718
4.72265625,-3.055916306
4.7265625,-1.649219157
4.73046875,-1.832721205
4.734375,-0.824660821
4.73828125,-2.110531602
4.7421875,-2.419649246
4.74609375,-2.766234149
4.75,-3.546250212
4.75390625,-2.302341761
4.7578125,-2.737270467
4.76171875,-3.240807577
4.765625,-0.38828535
4.76953125,-1.022836083
4.7734375,-3.125098749
4.77734375,-3.479573901
4.78125,-3.335575949
4.78515625,-2.909689002
4.7890625,-1.439899279
4.79296875,-0.727920927
4.796875,-0.144433825
4.80078125,-0.477631165
4.8046875,-2.13343387
4.80859375,-1.88425419
4.8125,-3.334088586
4.81640625,-2.575160944
4.8203125,-2.567036758
4.82421875,-1.665941029
4.828125,-0.550594472
4.83203125,-0.959439018
4.8359375,-0.89840254
4.83984375,-2.068657294
4.84375,-2.254985136
4.84765625,-2.774542905
4.8515625,-1.142246797
4.85546875,0.876081637
4.859375,1.116791554
4.86328125,1.787853429
4.8671875,0.764788137
4.87109375,-1.559029599
4.875,-1.153622428
4.87890625,-0.460847083
4.8828125,-0.126069185
4.88671875,1.765725728
4.890625,1.927729184
4.89453125,1.104861217
4.8984375,0.685855695
4.90234375,-0.531076583
4.90625,-1.05260421
4.91015625,0.177503321
4.9140625,1.305153347
4.91796875,2.327294235
4.921875,4.259834852
4.92578125,2.904332593
4.9296875,3.421627274
4.93359375,0.381246705
4.9375,0.388421974
4.94140625,1.37094252
4.9453125,3.081694352
4.94921875,2.583444637
4.953125,2.372851201
4.95703125,3.05556714
4.9609375,0.832529192
4.96484375,0.663680193
4.96875,0.824612482
4.97265625,2.284884142
4.9765625,3.529631695
4.98046875,3.822820412
4.984375,4.947898892
4.98828125,3.724192815
4.9921875,3.212987261
4.99609375,2.815069475
5,1.099143482
5.00390625,1.080054308
5.0078125,1.869633976
5.01171875,3.603774277
5.015625,4.405363354
5.01953125,4.505591629
5.0234375,2.241239311
5.02734375,1.405161099
5.03125,0.642690509
5.03515625,2.677274308
5.0390625,2.812658136
5.04296875,3.705468466
5.046875,5.834659071
5.05078125,4.454910527
5.0546875,3.18951912
5.05859375,0.836499805
5.0625,1.071374229
5.06640625,1.325325028
5.0703125,1.151992184
5.07421875,2.596925394
5.078125,2.826442185
5.08203125,2.953671567
5.0859375,0.966483593
5.08984375,1.326866924
5.09375,1.449790983
5.09765625,0.688158216
5.1015625,2.024321817
5.10546875,3.444216014
5.109375,4.285577305
5.11328125,3.299386731
5.1171875,1.972260624
5.12109375,0.113001051
5.125,-0.4393049
5.12890625,0.262048717
5.1328125,1.755691585
5.13671875,1.921951963
5.140625,1.120069936
5.14453125,1.674997912
5.1484375,0.310822509
5.15234375,-0.762550677
5.15625,-1.072524335
5.16015625,-0.935988404
5.1640625,0.565594057
5.16796875,1.368373649
5.171875,2.039958229
5.17578125,1.798594053
5.1796875,0.599018216
5.18359375,-0.934619701
5.1875,-1.586854004
5.19140625,-1.279605039
5.1953125,-0.168187116
5.19921875,1.252408279
5.203125,1.186180495
5.20703125,0.165730781
5.2109375,-0.269146319
5.21484375,-1.739566843
5.21875,-2.993210862
5.22265625,-2.751653379
5.2265625,-1.154923597
5.23046875,0.925044518
5.234375,1.141728391
5.23828125,0.586067959
5.2421875,-0.112306752
5.24609375,-1.783986999
5.25,-2.398772721
5.25390625,-1.36433322
5.2578125,-0.350335308
5.26171875,1.658689099
5.265625,0.724873409
5.26953125,0.188022148
5.2734375,-1.141371753
5.27734375,-1.773275539
5.28125,-1.898932571
5.28515625,-2.312044549
5.2890625,-0.103025138
5.29296875,1.744970696
5.296875,1.433018066
5.30078125,1.678293688
5.3046875,0.876118539
5.30859375,-0.236984684
5.3125,-0.999016137
5.31640625,-2.610158574
5.3203125,-0.575293826
5.32421875,1.370699343
5.328125,1.520395522
5.33203125,0.943672115
5.3359375,0.337713349
5.33984375,-0.047537766
5.34375,-0.836644097
5.34765625,-0.705311291
5.3515625,0.96224642
5.35546875,2.193568333
5.359375,3.449981328
5.36328125,2.747114123
5.3671875,1.74475209
5.37109375,0.35029237
5.375,-0.522011085
5.37890625,0.074343156
5.3828125,1.151096469
5.38671875,1.161103943
5.390625,2.637701485
5.39453125,2.786568126
5.3984375,1.253032623
5.40234375,1.492057747
5.40625,0.675422487
5.41015625,0.75494008
5.4140625,2.213085995
5.41796875,3.369652746
5.421875,4.235035168
5.42578125,4.140915461
5.4296875,2.365275021
5.43359375,1.668987085
5.4375,1.907039
5.44140625,1.678921777
5.4453125,2.551300431
5.44921875,2.503487929
5.453125,3.115363514
5.45703125,3.234293522
5.4609375,2.089613966
5.46484375,0.247307057
5.46875,0.085044087
5.47265625,2.333750722
5.4765625,2.43468262
5.48046875,5.399533779
5.484375,3.154279981
5.48828125,4.358340567
5.4921875,2.893386508
5.49609375,1.174525951
5.5,1.255717473
5.50390625,0.718971153
5.5078125,2.631523027
5.51171875,3.045800664
5.515625,2.326713794
5.51953125,1.38282574
5.5234375,1.734086999
5.52734375,1.684795886
5.53125,0.767250262
5.53515625,1.253869748
5.5390625,2.809389343
5.54296875,2.590076244
5.546875,4.774134992
5.55078125,2.750012151
5.5546875,2.086568937
5.55859375,0.522747351
5.5625,0.126117955
5.56640625,-1.043946526
5.5703125,1.951473841
5.57421875,2.185708345
5.578125,3.410933492
5.58203125,2.530008898
5.5859375,0.582398349
5.58984375,-1.025796259
5.59375,-1.889985598
5.59765625,-0.260613555
5.6015625,0.977031822
5.60546875,2.554763738
5.609375,1.654333119
5.61328125,2.165562071
5.6171875,0.423204895
5.62109375,-1.450046213
5.625,-1.217483841
5.62890625,-1.406369524
5.6328125,-0.93923259
5.63671875,1.235354463
5.640625,0.722125733
5.64453125,-0.245329707
5.6484375,-1.061850764
5.65234375,-2.188313738
5.65625,-2.487046591
5.66015625,-1.782405973
5.6640625,-1.32866701
5.66796875,-0.379774734
5.671875,0.73503266
5.67578125,1.130213688
5.6796875,-1.513273635
5.68359375,-3.267148993
5.6875,-3.488962521
5.69140625,-3.473014782
5.6953125,-2.548149216
5.69921875,-1.156478858
5.703125,-1.202101873
5.70703125,-1.956414901
5.7109375,-2.86809001
5.71484375,-4.372123796
5.71875,-4.372153262
5.72265625,-4.131344637
5.7265625,-2.375841928
5.73046875,-1.596218397
5.734375,-0.90400165
5.73828125,-1.143826625
5.7421875,-2.894836756
5.74609375,-3.378853959
5.75,-3.784730754
5.75390625,-4.358492382
5.7578125,-2.138211798
5.76171875,-2.880064222
5.765625,-1.704547987
5.76953125,-2.772819651
5.7734375,-2.974571931
5.77734375,-4.457685599
5.78125,-4.19210189
5.78515625,-3.621463239
5.7890625,-2.629781382
5.79296875,-1.962565501
5.796875,0.237495644
5.80078125,0.731657799
5.8046875,-0.227855665
5.80859375,-3.095493942
5.8125,-3.367187905
5.81640625,-3.303893824
5.8203125,-1.978295878
5.82421875,-1.566983449
5.828125,-1.707038956
5.83203125,-0.822620741
5.8359375,-2.428913012
5.83984375,-3.655170749
5.84375,-1.095229847
5.84765625,-2.008263763
5.8515625,-0.274786888
5.85546875,1.502476513
5.859375,0.271273849
5.86328125,1.233228216
5.8671875,0.233899524
5.87109375,-1.139166383
5.875,-1.60730653
5.87890625,-1.677307248
5.8828125,0.128225675
5.88671875,0.201458212
5.890625,0.752109861
5.89453125,1.428192934
5.8984375,1.197981044
5.90234375,-0.898407503
5.90625,-1.109643005
5.91015625,0.208882704
5.9140625,1.960461694
5.91796875,3.170113369
5.921875,3.310598766
5.92578125,2.363153294
5.9296875,2.093082073
5.93359375,0.518446314
5.9375,0.902389247
5.94140625,-0.520626453
5.9453125,1.444900422
5.94921875,3.207143894
5.953125,2.559629347
5.95703125,2.15229087
5.9609375,1.076826784
5.96484375,0.660594344
5.96875,0.525845623
5.97265625,1.429290491
5.9765625,2.062024715
5.98046875,3.892453335
5.984375,3.981629401
5.98828125,3.694184164
5.9921875,2.264749649
5.99609375,1.425078326
6,3.257782624
6.00390625,3.425242949
6.0078125,2.911258282
6.01171875,3.648543371
6.015625,2.751222651
6.01953125,2.791464446
6.0234375,1.815311216
6.02734375,1.640602239
6.03125,1.348317221
6.03515625,1.726367037
6.0390625,2.645161142
6.04296875,3.419211961
6.046875,4.456589634
6.05078125,4.663158139
6.0546875,3.006751136
6.05859375,1.586973616
6.0625,1.212723693
6.06640625,1.365866701
6.0703125,0.820454707
6.07421875,2.751604287
6.078125,2.813135965
6.08203125,1.33339229
6.0859375,0.763092416
6.08984375,0.43579249
6.09375,0.842985161
6.09765625,0.735251937
6.1015625,2.195684027
6.10546875,2.555859758
6.109375,2.160175897
6.11328125,3.028631902
6.1171875,1.119566647
6.12109375,1.159968426
6.125,0.80447776
6.12890625,-0.360971374
6.1328125,1.445796971
6.13671875,2.165608273
6.140625,0.987877065
6.14453125,1.380010085
6.1484375,0.53423016
6.15234375,-0.277425995
6.15625,-0.50585967
6.16015625,0.046950187
6.1640625,1.197545702
6.16796875,1.666788668
6.171875,2.510635616
6.17578125,0.299567678
6.1796875,-0.250173746
6.18359375,-0.038036803
6.1875,-1.908221807
6.19140625,-1.093744813
6.1953125,0.495793082
6.19921875,-0.120361865
6.203125,0.18729624
6.20703125,0.035416202
6.2109375,-0.368415993
6.21484375,-1.713782626
6.21875,-2.485393186
6.22265625,-2.261947714
6.2265625,-0.305324746
6.23046875,0.935152293
6.234375,1.195115856
6.23828125,0.875851625
6.2421875,-0.830821832
6.24609375,-1.01984479
6.25,-3.375350807
6.25390625,-1.658431645
6.2578125,-0.42199349
6.26171875,-0.419188856
6.265625,0.497507204
6.26953125,0.335679271
6.2734375,-1.166976448
6.27734375,-1.658441086
6.28125,-1.606330324
6.28515625,-1.794300358
6.2890625,0.587941803
6.29296875,1.963165688
6.296875,1.997133642
6.30078125,1.375271254
6.3046875,-0.487413201
6.30859375,-0.605263139
6.3125,-2.259304446
6.31640625,-0.174807386
6.3203125,0.114621391
6.32421875,0.968032081
6.328125,1.021847635
6.33203125,-0.435817415
6.3359375,-0.694816514
6.33984375,-0.531204547
6.34375,0.591865705
6.34765625,0.2426601
6.3515625,1.272092385
6.35546875,1.982203214
6.359375,2.960168486
6.36328125,3.094946723
6.3671875,1.237842441
6.37109375,1.453244819
6.375,-1.064649698
6.37890625,-0.202279258
6.3828125,1.04719895
6.38671875,0.809578019
6.390625,2.882177296
6.39453125,2.249113894
6.3984375,1.373755181
6.40234375,1.000203361
6.40625,0.981023939
6.41015625,1.52813547
6.4140625,2.013939045
6.41796875,3.514236014
6.421875,4.30608053
6.42578125,2.868739408
6.4296875,1.894651238
6.43359375,1.109005854
6.4375,0.846018981
6.44140625,2.222479149
6.4453125,2.53359085
6.44921875,2.738955167
6.453125,3.055351761
6.45703125,4.05094832
6.4609375,3.882112054
6.46484375,1.380975709
6.46875,0.739988464
6.47265625,0.7912908
6.4765625,3.530801126
6.48046875,4.268307494
6.484375,5.296656597
6.48828125,3.499801628
6.4921875,3.045143531
6.49609375,1.239158462
6.5,1.806352051
6.50390625,0.872444245
6.5078125,2.032466166
6.51171875,2.783527977
6.515625,3.992190524
6.51953125,3.187339064
6.5234375,1.278494271
6.52734375,0.559977406
6.53125,-0.008696326
6.53515625,1.539396086
6.5390625,2.584361707
6.54296875,2.437018703
6.546875,2.666662911
6.55078125,3.289782866
6.5546875,2.503628222
6.55859375,0.859448881
6.5625,-0.944852397
6.56640625,-0.795571301
6.5703125,1.536066238
6.57421875,1.748565733
6.578125,1.895463052
6.58203125,2.466468274
6.5859375,0.071409133
6.58984375,-0.346228676
6.59375,-0.52595938
6.59765625,0.247190477
6.6015625,0.29808292
6.60546875,2.119316825
6.609375,3.994070238
6.61328125,0.705997375
6.6171875,0.652501156
6.62109375,-1.106041526
6.625,-2.230202135
6.62890625,-2.100576327
6.6328125,-0.475639503
6.63671875,1.512581149
6.640625,-0.165250554
6.64453125,0.16654649
6.6484375,-1.590911725
6.65234375,-0.99327627
6.65625,-2.25236301
6.66015625,-2.156501341
6.6640625,-0.554924918
6.66796875,0.120776596
6.671875,1.207192557
6.67578125,-0.179400463
6.6796875,-2.02846937
6.68359375,-2.470777761
6.6875,-2.350806463
6.69140625,-3.923706961
6.6953125,-2.494390974
6.69921875,-0.821713707
6.703125,-2.334273748
6.70703125,-1.184946237
6.7109375,-2.111213191
6.71484375,-3.400663668
6.71875,-4.315683146
6.72265625,-3.242196579
6.7265625,-1.990567458
6.73046875,-0.318437303
6.734375,-0.037109707
6.73828125,-1.174550126
6.7421875,-1.111111071
6.74609375,-3.39875786
6.75,-4.513994758
6.75390625,-4.026572732
6.7578125,-2.299685659
6.76171875,-1.753457673
6.765625,-0.894589501
6.76953125,-1.790041912
6.7734375,-1.183806671
6.77734375,-4.673812865
6.78125,-4.091600275
6.78515625,-3.20626749
6.7890625,-1.823872503
6.79296875,0.264315005
6.796875,0.018915032
6.80078125,-0.605998059
6.8046875,-1.59062357
6.80859375,-2.308926426
6.8125,-3.774125052
6.81640625,-2.724210008
6.8203125,-3.016137755
6.82421875,-1.035737422
6.828125,-1.088703271
6.83203125,-1.212477945
6.8359375,-1.475388293
6.83984375,-3.163528105
6.84375,-3.222318609
6.84765625,-2.819396235
6.8515625,-1.939657275
6.85546875,0.652462427
6.859375,2.072193009
6.86328125,0.856863532
6.8671875,-0.231397226
6.87109375,-1.85371364
6.875,-0.705727998
6.87890625,-1.501149982
6.8828125,0.489331416
6.88671875,0.967944852
6.890625,1.089418346
6.89453125,1.65385742
6.8984375,0.752662528
6.90234375,-0.724513724
6.90625,0.029427875
6.91015625,1.077384002
6.9140625,1.240745629
6.91796875,2.396200456
6.921875,3.39565937
6.92578125,2.986857722
6.9296875,2.205499703
6.93359375,0.406908519
6.9375,0.483807479
6.94140625,1.033196498
6.9453125,1.467869229
6.94921875,2.488407697
6.953125,2.079350092
6.95703125,1.805720477
6.9609375,0.743011998
6.96484375,0.049918637
6.96875,0.554575285
6.97265625,0.321446611
6.9765625,4.041239917
6.98046875,4.307814211
6.984375,3.055859673
6.98828125,3.197186492
6.9921875,2.727061073
6.99609375,0.520411374
7,0.709137153
7.00390625,1.960139304
7.0078125,2.082236762
7.01171875,3.108111382
7.015625,2.926125012
7.01953125,2.809762431
7.0234375,1.35225847
7.02734375,1.532395597
7.03125,0.756848186
7.03515625,2.153205512
7.0390625,3.642873262
7.04296875,4.686049864
7.046875,4.43118844
7.05078125,3.623947164
7.0546875,1.962326579
7.05859375,1.547430557
7.0625,1.403721318
7.06640625,0.780733994
7.0703125,1.733172134
7.07421875,3.12951301
7.078125,3.628927787
7.08203125,1.723688883
7.0859375,1.72980355
7.08984375,0.761957695
7.09375,0.225352573
7.09765625,1.444915725
7.1015625,1.79948795
7.10546875,2.601264282
7.109375,3.699138805
7.11328125,3.260035077
7.1171875,1.583583329
7.12109375,0.921869813
7.125,-1.25297499
7.12890625,-0.805727377
7.1328125,-1.25164476
7.13671875,1.892235164
7.140625,1.256051434
7.14453125,1.2410157
7.1484375,1.007400185
7.15234375,-0.575933926
7.15625,-1.212451408
7.16015625,-0.91619425
7.1640625,0.61646466
7.16796875,2.245807498
7.171875,1.311817789
7.17578125,1.681198242
7.1796875,0.983584811
7.18359375,-1.696772579
7.1875,-1.06699035
7.19140625,-0.868794549
7.1953125,-1.015942167
7.19921875,-0.509701362
7.203125,1.06794252
7.20703125,0.858225049
7.2109375,-0.281212134
7.21484375,-1.101810194
7.21875,-2.614616567
7.22265625,-0.897871242
7.2265625,-0.437981103
7.23046875,0.719977182
7.234375,0.549578829
7.23828125,1.737370299
7.2421875,-0.027304015
7.24609375,-0.732471024
7.25,-1.044354521
7.25390625,-2.469147098
7.2578125,-0.438446848
7.26171875,0.109587682
7.265625,1.111842787
7.26953125,0.851704996
7.2734375,-0.259345837
7.27734375,-2.166915502
7.28125,-1.946970062
7.28515625,-1.03453627
7.2890625,2.057370668
7.29296875,2.046699636
7.296875,3.261699758
7.30078125,1.627864521
7.3046875,0.383050595
7.30859375,-0.530427115
7.3125,-1.824129488
7.31640625,-0.395652462
7.3203125,-0.318045063
7.32421875,-0.06819595
7.328125,1.821547207
7.33203125,-0.051425656
7.3359375,-1.105026201
7.33984375,-0.57985213
7.34375,-1.535306255
7.34765625,-0.8015109
7.3515625,0.973765919
7.35546875,2.01577738
7.359375,2.741930096
7.36328125,2.658417796
7.3671875,0.659426407
7.37109375,-0.517480481
7.375,-1.620720137
7.37890625,-0.211137105
7.3828125,1.434168517
7.38671875,1.601203441
7.390625,2.841641301
7.39453125,2.541636773
7.3984375,1.949321211
7.40234375,1.123323673
7.40625,-0.114724319
7.41015625,0.478877667
7.4140625,2.341054143
7.41796875,3.123213406
7.421875,5.001331893
7.42578125,4.536300956
7.4296875,2.610064607
7.43359375,1.108901894
7.4375,1.11996022
7.44140625,0.674731515
7.4453125,1.950289818
7.44921875,2.68332061
7.453125,3.520002604
7.45703125,3.79452184
7.4609375,2.622853663
7.46484375,1.99835608
7.46875,0.464333303
7.47265625,1.798448126
7.4765625,2.292240768
7.48046875,4.328460078
7.484375,4.76557697
7.48828125,4.894376185
7.4921875,3.588204286
7.49609375,2.065948216
7.5,0.680563542
7.50390625,0.920002879
7.5078125,0.790227018
7.51171875,2.719976177
7.515625,2.382490591
7.51953125,3.504445694
7.5234375,2.484033731
7.52734375,1.047585016
7.53125,0.413342663
7.53515625,1.310040672
7.5390625,3.389531323
7.54296875,4.324600312
7.546875,3.589034853
7.55078125,3.421845932
7.5546875,1.354020111
7.55859375,1.006133238
7.5625,0.498954388
7.56640625,0.75511296
7.5703125,0.019250617
7.57421875,2.159657893
7.578125,1.593166396
7.58203125,1.395873439
7.5859375,1.073518879
7.58984375,-0.243287513
7.59375,-0.893762799
7.59765625,0.112384415
7.6015625,1.872171172
7.60546875,1.498996652
7.609375,1.401909041
7.61328125,0.927822307
7.6171875,-0.219185888
7.62109375,-1.385234724
7.625,-1.342381585
7.62890625,-2.89354115
7.6328125,-0.641302133
7.63671875,-0.444266279
7.640625,1.032232938
7.64453125,-0.716692754
7.6484375,-1.232550416
7.65234375,-2.836347714
7.65625,-3.027892669
7.66015625,-2.23380883
7.6640625,-1.091671587
7.66796875,-0.207613423
7.671875,1.220549556
7.67578125,0.28591564
7.6796875,-0.14592426
7.68359375,-2.802025278
7.6875,-2.663496563
7.69140625,-4.494572162
7.6953125,-1.93730577
7.69921875,-1.222287455
7.703125,-1.356531329
7.70703125,-1.140735985
7.7109375,-2.03236602
7.71484375,-2.881972994
7.71875,-3.563045003
7.72265625,-2.85753467
7.7265625,-2.475790402
7.73046875,-1.602593777
7.734375,-0.626010966
7.73828125,-0.835058724
7.7421875,-1.534181301
7.74609375,-3.866576135
7.75,-4.309573057
7.75390625,-1.868069165
7.7578125,-3.236475853
7.76171875,-0.662416822
7.765625,-0.848871332
7.76953125,-2.186607333
7.7734375,-2.824001967
7.77734375,-3.756447581
7.78125,-3.52908317
7.78515625,-2.289291993
7.7890625,-2.916158412
7.79296875,0.623285168
7.796875,0.372037576
7.80078125,-0.880499363
7.8046875,-1.713708163
7.80859375,-2.594742219
7.8125,-3.150777991
7.81640625,-2.249887754
7.8203125,-1.336843417
7.82421875,-1.212766344
7.828125,-0.575235179
7.83203125,-0.335515718
7.8359375,-1.577971107
7.83984375,-1.733286633
7.84375,-3.031189935
7.84765625,-1.562364539
7.8515625,-0.347859708
7.85546875,1.628579441
7.859375,0.485838713
7.86328125,0.972402844
7.8671875,-0.049598928
7.87109375,-2.672851783
7.875,-0.917742103
7.87890625,0.433307143
7.8828125,-0.475924665
7.88671875,0.920543581
7.890625,0.96194568
7.89453125,1.212513079
7.8984375,-0.108907359
7.90234375,-0.718400576
7.90625,0.233205273
7.91015625,-0.585041115
7.9140625,0.918023619
7.91796875,2.509895556
7.921875,3.055961338
7.92578125,3.674686578
7.9296875,2.979468333
7.93359375,-0.05011088
7.9375,-0.373888835
7.94140625,0.699183043
7.9453125,1.114801844
7.94921875,3.651843963
7.953125,3.907269735
7.95703125,2.901019458
7.9609375,2.023784667
7.96484375,0.622854643
7.96875,1.135641748
7.97265625,2.055864935
7.9765625,2.710241056
7.98046875,5.059710849
7.984375,4.787702076
7.98828125,3.857747933
7.9921875,3.029472302
7.99609375,2.297278608
8,0.74817954
8.00390625,1.21607899
8.0078125,3.686882489
8.01171875,2.850904018
8.015625,4.158106212
8.01953125,3.678644402
8.0234375,3.212011181
8.02734375,1.634727329
8.03125,-0.516278443
8.03515625,1.118575357
8.0390625,3.184025992
8.04296875,4.167801084
8.046875,5.694384613
8.05078125,4.832128385
8.0546875,3.050689393
8.05859375,1.524865479
8.0625,-0.182446397
8.06640625,2.174722953
8.0703125,1.92755415
8.07421875,1.761952464
8.078125,3.356569051
8.08203125,2.684938052
8.0859375,1.242624281
8.08984375,0.949945807
8.09375,-0.126533548
8.09765625,0.027703551
8.1015625,0.920304341
8.10546875,2.893698902
8.109375,3.127964855
8.11328125,3.247609192
8.1171875,0.770792931
8.12109375,0.286657779
8.125,-1.244818142
8.12890625,1.018690441
8.1328125,0.617383507
8.13671875,2.337990959
8.140625,2.195859339
8.14453125,1.975752315
8.1484375,-0.360907301
8.15234375,0.187151162
8.15625,-0.01523509
8.16015625,-1.69306599
8.1640625,0.656867712
8.16796875,1.452068451
8.171875,2.369781468
8.17578125,1.186695623
8.1796875,0.66524025
8.18359375,-0.420591377
8.1875,-1.335561594
8.19140625,-1.375760245
8.1953125,-1.27352338
8.19921875,0.478239967
8.203125,0.464534225
8.20703125,-0.461888382
8.2109375,-0.68292589
8.21484375,-1.716891799
8.21875,-1.745478091
8.22265625,-0.639522898
8.2265625,0.293298057
8.23046875,1.900867136
8.234375,1.072360658
8.23828125,0.494732331
8.2421875,-0.198053913
8.24609375,-0.492389256
8.25,-1.175479503
8.25390625,-1.829464591
8.2578125,-1.222623515
8.26171875,-0.844083339
8.265625,0.958524103
8.26953125,0.165585431
8.2734375,-1.523156459
8.27734375,-1.861418187
8.28125,-3.024022852
8.28515625,-0.929645612
8.2890625,-0.050301013
8.29296875,2.302607076
8.296875,0.934223339
8.30078125,1.979515376
8.3046875,0.339922342
8.30859375,-0.865984809
8.3125,-1.037075909
8.31640625,-0.426084571
8.3203125,-0.895749701
8.32421875,1.634693096
8.328125,0.505507618
8.33203125,0.261271997
8.3359375,-0.363982599
8.33984375,-0.296478929
8.34375,-1.610599812
8.34765625,-0.01382092
8.3515625,1.336688993
8.35546875,2.422460171
8.359375,3.233571115
8.36328125,1.744575092
8.3671875,2.035724009
8.37109375,0.328589808
8.375,0.168831491
8.37890625,-0.586353461
8.3828125,1.046947491
8.38671875,2.600396775
8.390625,3.16597304
8.39453125,2.146565737
8.3984375,0.150438969
8.40234375,-0.196104315
8.40625,0.45920935
8.41015625,1.523114533
8.4140625,2.603355068
8.41796875,3.156242371
8.421875,5.502020279
8.42578125,3.709366522
8.4296875,3.09729442
8.43359375,1.116131238
8.4375,0.091748222
8.44140625,1.523187088
8.4453125,2.685639535
8.44921875,4.171284971
8.453125,3.118662203
8.45703125,2.051273817
8.4609375,3.176141188
8.46484375,1.442132682
8.46875,0.329979547
8.47265625,1.331077698
8.4765625,2.402605943
8.48046875,4.819356703
8.484375,4.934067954
8.48828125,4.228044625
8.4921875,3.045081834
8.49609375,1.133251214
8.5,1.628099258
8.50390625,1.440127056
8.5078125,1.922593044
8.51171875,2.886686163
8.515625,3.299210557
8.51953125,2.355356893
8.5234375,2.382484853
8.52734375,1.840633923
8.53125,2.217300667
8.53515625,1.538265403
8.5390625,1.854233363
8.54296875,3.598456496
8.546875,3.235738605
8.55078125,2.927529515
8.5546875,1.645919402
8.55859375,0.225708261
8.5625,0.270711718
8.56640625,-0.519529887
8.5703125,1.409678568
8.57421875,2.343520316
8.578125,2.795911192
8.58203125,1.621105881
8.5859375,0.966597642
8.58984375,0.708468171
8.59375,-0.756687455
8.59765625,-0.38385451
8.6015625,1.959439842
8.60546875,0.306621983
8.609375,1.967015004
8.61328125,3.199993762
8.6171875,0.079854972
8.62109375,-1.315106506
8.625,-2.482792857
8.62890625,-1.072878475
8.6328125,-2.124982295
8.63671875,-0.45753126
8.640625,0.695395437
8.64453125,-0.176498951
8.6484375,-0.84272567
8.65234375,-2.163398205
8.65625,-2.166217874
8.66015625,-2.883515524
8.6640625,-0.809039722
8.66796875,-0.866476554
8.671875,1.00232926
8.67578125,-0.258444629
8.6796875,-0.904758921
8.68359375,-2.966570326
8.6875,-3.130240756
8.69140625,-2.500243288
8.6953125,-3.593190149
8.69921875,-2.638262826
8.703125,-2.278763041
8.70703125,-1.043816103
8.7109375,-2.331164248
8.71484375,-3.979954811
8.71875,-2.880464396
8.72265625,-3.150535103
8.7265625,-3.053097764
8.73046875,-1.554506322
8.734375,-1.33285403
8.73828125,-0.349120333
8.7421875,-2.51579339
8.74609375,-4.107777009
8.75,-4.364996606
8.75390625,-4.278296731
8.7578125,-2.303253002
8.76171875,-1.575032327
8.765625,-1.265551284
8.76953125,-1.570861684
8.7734375,-2.729430903
8.77734375,-4.220475135
8.78125,-3.486001138
8.78515625,-3.672326282
8.7890625,-2.558252669
8.79296875,-1.335948545
8.796875,0.430073923
8.80078125,0.087128089
8.8046875,-2.746390416
8.80859375,-2.877877613
8.8125,-3.178751144
8.81640625,-3.395370687
8.8203125,-1.545043361
8.82421875,-0.824987158
8.828125,-0.589722235
8.83203125,-1.152109666
8.8359375,-1.225891912
8.83984375,-1.914822776
8.84375,-2.300020553
8.84765625,-2.012334241
8.8515625,0.05225885
8.85546875,0.174731006
8.859375,1.428161163
8.86328125,1.855096757
8.8671875,-0.203408045
8.87109375,-1.725389564
8.875,-0.477968635
8.87890625,-1.499573978
8.8828125,-0.049773587
8.88671875,0.230759983
8.890625,1.437687537
8.89453125,1.264817352
8.8984375,0.134201675
8.90234375,-0.447792721
8.90625,-0.028355836
8.91015625,-0.937246714
8.9140625,1.412253928
8.91796875,1.298564442
8.921875,3.157711117
8.92578125,3.985352367
8.9296875,2.290012034
8.93359375,0.564178733
8.9375,-0.182392671
8.94140625,0.704109943
8.9453125,2.024019658
8.94921875,2.400776513
8.953125,3.893919244
8.95703125,2.031472884
8.9609375,0.403815148
8.96484375,0.363677663
8.96875,0.526617813
8.97265625,1.107053613
8.9765625,2.08477901
8.98046875,4.685995367
8.984375,3.341304629
8.98828125,3.616335636
8.9921875,2.181815031
8.99609375,1.303879051
9,0.578681004
9.00390625,1.572680968
9.0078125,1.527460762
9.01171875,2.631607607
9.015625,3.62354768
9.01953125,3.846764339
9.0234375,1.034151745
9.02734375,2.440311737
